SID;partition;activity;potency;MolWt;LogP;MR;HeavyAtomCount;AtomCount;BondCount;NumHBA;NumHBD;NumRotatableBonds;FractionCSP3;FormalCharge;AromaticRings;AliphaticRings;AromaticAtoms;HeteroatoAromaticAtoms;ms;LabuteASA;nC;nF;nH;nN;nCl;nO;nS;nBr;nI;nP
404958488;404958488;Training;Active;5;393.838;2.7625;105.728;28;28;32;8;0;3;0.210526315789474;0;4;1;21;21;9;165.375210306351;19;0;16;7;1;1;0;0;0;0
404958424;404958424;Training;Active;5;406.877;4.1218;112.3647;29;29;33;7;1;4;0.238095238095238;0;4;1;21;21;8;172.310532953206;21;0;19;6;1;1;0;0;0;0
381611682;381611682;Training;Active;5;434.931;4.3375;121.4134;31;31;35;5;1;3;0.260869565217391;0;4;1;20;20;8;184.618092181861;23;0;23;6;1;1;0;0;0;0
475954990;475954990;Training;Active;5;378.411;3.1994;104.6365;28;28;31;7;2;5;0.2;0;4;0;21;21;8;160.494379691073;20;1;19;6;0;1;0;0;0;0
381611684;381611684;Training;Active;5;420.904;4.1227;116.3334;30;30;34;5;1;3;0.227272727272727;0;4;1;20;20;8;178.253150067464;22;0;21;6;1;1;0;0;0;0
381611691;381611691;Training;Active;5;383.887;2.2615;106.2085;27;27;31;7;5;3;0.315789473684211;0;3;2;15;15;8;161.9499173308;19;0;22;7;1;0;0;0;0;0
405266874;405266874;Training;Active;5;300.753;2.4379;77.468;21;21;24;6;0;4;0.285714285714286;0;3;1;16;16;7;125.925011506783;14;0;13;6;1;0;0;0;0;0
405266873;405266873;Training;Active;5;314.78;2.828;82.085;22;22;25;6;0;4;0.333333333333333;0;3;1;16;16;7;132.28995362118;15;0;15;6;1;0;0;0;0;0
405266876;405266876;Training;Active;5;328.807;3.2181;86.702;23;23;26;6;0;4;0.375;0;3;1;16;16;7;138.654895735577;16;0;17;6;1;0;0;0;0;0
405266878;405266878;Training;Active;5;328.685;2.5793;70.495;22;22;24;6;0;3;0.166666666666667;0;3;0;16;16;10;126.697564640298;12;3;8;6;1;0;0;0;0;0
405266871;405266871;Training;Active;5;340.818;3.3153;89.443;24;24;28;6;0;5;0.411764705882353;0;3;2;16;16;7;144.014006696444;17;0;17;6;1;0;0;0;0;0
405266877;405266877;Training;Active;5;300.753;2.4379;77.468;21;21;24;6;0;4;0.285714285714286;0;3;1;16;16;7;125.925011506783;14;0;13;6;1;0;0;0;0;0
405266882;405266882;Training;Active;5;328.807;3.13642;86.822;23;23;26;6;0;4;0.375;0;3;1;16;16;7;138.654895735577;16;0;17;6;1;0;0;0;0;0
485228231;485228231;Training;Active;5;275.315;3.11902;81.1837;21;21;24;4;1;2;0.0625;0;4;0;20;20;5;120.81634158603;16;0;13;5;0;0;0;0;0;0
485228227;485228227;Training;Active;5;275.315;2.89042;80.282;21;21;24;5;0;2;0.0625;0;4;0;20;20;5;121.043677028493;16;0;13;5;0;0;0;0;0;0
485228234;485228234;Training;Active;5;318.34;1.98932;88.7999;24;24;27;6;1;3;0.0588235294117647;0;4;0;20;20;7;136.941578371541;17;0;14;6;0;1;0;0;0;0
485228235;485228235;Training;Active;5;319.328;1.38432;86.5949;24;24;27;7;1;3;0.0625;0;4;0;20;20;8;136.129679920892;16;0;13;7;0;1;0;0;0;0
485228217;485228217;Training;Active;5;292.367;3.85242;84.71;21;21;24;5;0;2;0.0625;0;4;0;20;20;5;125.279090867022;16;0;12;4;0;0;1;0;0;0
485228233;485228233;Training;Active;5;319.328;1.38432;86.5949;24;24;27;7;1;3;0.0625;0;4;0;20;20;8;136.129679920892;16;0;13;7;0;1;0;0;0;0
485228230;485228230;Training;Active;5;276.303;2.28542;78.077;21;21;24;6;0;2;0.0666666666666667;0;4;0;20;20;6;120.263325009439;15;0;12;6;0;0;0;0;0;0
485228229;485228229;Training;Active;5;276.303;2.28542;78.077;21;21;24;6;0;2;0.0666666666666667;0;4;0;20;20;6;120.263325009439;15;0;12;6;0;0;0;0;0;0
386400890;386400890;Training;Active;5;490.57;4.16292;129.9772;35;35;38;5;3;11;0.5;0;3;1;15;15;9;203.051467637177;26;3;33;4;0;2;0;0;0;0
50106433;50106433;Training;Active;5;338.213;4.0983;89.3497;22;22;24;3;1;3;0.1875;0;2;1;12;12;6;137.919520825979;16;1;14;3;2;0;0;0;0;0
252149340;252149340;Training;Active;5;366.936;6.47764000000001;110.04;26;26;29;2;0;4;0.434782608695652;0;3;1;15;15;3;160.755797963171;23;0;27;2;1;0;0;0;0;0
252149345;252149345;Training;Active;5;368.908;5.81404;106.806;26;26;29;3;0;5;0.409090909090909;0;3;1;15;15;4;159.504401078281;22;0;25;2;1;1;0;0;0;0
482059295;482059295;Training;Active;5;522.332;3.4416;114.4484;33;33;36;8;3;5;0.3;0;3;1;17;17;13;199.24724324479;20;3;16;3;2;4;1;0;0;0
103207031;103207031;Training;Active;5;226.323;2.93032;70.3567;17;17;20;2;1;0;0.466666666666667;0;2;2;9;9;2;101.624994236168;15;0;18;2;0;0;0;0;0;0
471695784;471695784;Training;Active;5;362.449;2.0416;98.3368000000001;26;26;28;5;1;6;0.578947368421053;0;2;1;9;9;7;152.734733922996;19;1;27;4;0;2;0;0;0;0
471695845;471695845;Training;Active;5;380.464;0.643900000000001;99.3839000000001;27;27;29;6;3;7;0.631578947368421;0;1;2;6;6;8;158.762283504773;19;1;29;4;0;3;0;0;0;0
471695800;471695800;Training;Active;5;362.449;2.1107;98.4015;26;26;28;4;2;6;0.578947368421053;0;2;1;9;9;7;152.524762436401;19;1;27;4;0;2;0;0;0;0
484206067;484206067;Training;Active;5;363.509;4.06404;111.4084;27;27;30;5;1;3;0.454545454545455;0;3;1;15;15;5;160.789268040319;22;0;29;5;0;0;0;0;0;0
404958477;404958477;Training;Active;5;372.432;3.02252;107.66;28;28;32;7;0;3;0.238095238095238;0;4;1;21;21;7;162.21723821292;21;0;20;6;0;1;0;0;0;0
381756226;381756226;Training;Active;5;515.655;3.24752;143.3457;37;37;39;9;4;15;0.592592592592593;0;2;1;12;12;10;218.752644692941;27;0;41;5;0;5;0;0;0;0
464924983;464924983;Training;Active;5;458.558;5.58994000000001;134.8133;34;34;37;5;1;7;0.321428571428571;0;3;1;16;16;6;199.429279991679;28;0;30;2;0;4;0;0;0;0
386051325;386051325;Training;Active;5;465.594;3.4321;130.9053;34;34;37;5;1;6;0.481481481481481;0;2;2;12;12;7;201.461290926852;27;0;35;3;0;4;0;0;0;0
440826354;440826354;Training;Active;5;398.252;5.6721;91.9095000000001;25;25;26;2;2;4;0.588235294117647;0;1;1;6;6;8;154.04869192272;17;3;20;1;2;2;0;0;0;0
124958145;124958145;Training;Active;5;313.397;2.9797;90.808;23;23;24;4;2;8;0.315789473684211;0;2;0;12;12;4;136.662255391692;19;0;23;1;0;3;0;0;0;0
329969813;329969813;Training;Active;5;411.477;3.2745;108.5567;30;30;34;4;1;5;0.478260869565217;0;2;3;11;11;7;174.546203946071;23;1;26;3;0;3;0;0;0;0
252159439;252159439;Training;Active;5;409.833;2.57178;104.7716;29;29;33;7;2;2;0.3;0;2;3;12;12;9;170.844664709378;20;0;16;5;1;3;0;0;0;0
252159436;252159436;Training;Active;5;430.262;2.2042;100.5416;27;27;31;7;2;2;0.333333333333333;0;2;3;12;12;9;162.871072273219;18;0;16;5;0;3;0;1;0;0
252159289;252159289;Training;Active;5;446.866;2.8542;110.8116;31;31;35;7;2;2;0.380952380952381;0;2;3;12;12;10;182.096107774739;21;1;20;4;1;4;0;0;0;0
252159463;252159463;Training;Active;5;425.445;1.4653;110.1906;31;31;35;9;2;3;0.428571428571429;0;2;3;12;12;10;178.325441469781;21;0;23;5;0;5;0;0;0;0
252159437;252159437;Training;Active;5;474.315;2.2192;111.3386;30;30;34;8;2;2;0.4;0;2;3;12;12;10;180.714501731519;20;0;20;5;0;4;0;1;0;0
329969728;329969728;Training;Active;5;441.528;2.923;119.2167;32;32;34;6;1;8;0.458333333333333;0;2;1;11;11;8;188.03234029415;24;0;31;3;0;5;0;0;0;0
136923217;136923217;Training;Active;5;479.602;3.4593;135.6237;34;34;37;7;5;11;0.269230769230769;0;4;0;21;21;8;201.605121316653;26;0;29;3;0;4;1;0;0;0
496174190;496174190;Training;Active;5;331.379;3.19088;96.9984;25;25;27;5;2;4;0.157894736842105;0;3;0;18;18;6;144.768267897171;19;0;17;5;0;1;0;0;0;0
496174039;496174039;Training;Active;5;371.4;3.59178;103.4324;28;28;32;6;2;5;0.238095238095238;0;3;2;17;17;7;160.927331705811;21;0;17;5;0;2;0;0;0;0
496174011;496174011;Training;Active;5;338.367;3.6507;90.2042;25;25;28;6;1;4;0.333333333333333;0;3;1;16;16;7;143.951666010527;18;0;18;4;0;3;0;0;0;0
404958541;404958541;Training;Active;5;404.861;3.0721;112.3287;29;29;33;6;1;3;0.142857142857143;0;4;1;21;21;8;171.533753398603;21;0;17;6;1;1;0;0;0;0
404958426;404958426;Training;Active;5;405.849;2.4671;110.1237;29;29;33;7;1;3;0.15;0;4;1;21;21;9;170.75340137955;20;0;16;7;1;1;0;0;0;0
252159362;252159362;Training;Active;5;388.427;2.49218;104.1024;29;29;34;7;1;1;0.409090909090909;0;2;4;12;12;7;167.667612503615;22;0;20;4;0;3;0;0;0;0
252159325;252159325;Training;Active;5;381.407;2.7596;99.3454;28;28;33;6;1;1;0.428571428571429;0;2;4;12;12;7;161.075626110676;21;1;20;3;0;3;0;0;0;0
252159348;252159348;Training;Active;5;431.414;3.6393;104.3894;31;31;36;6;1;1;0.454545454545455;0;2;4;12;12;9;175.771639030925;22;3;20;3;0;3;0;0;0;0
252159365;252159365;Training;Active;5;413.424;3.5581;104.3444;30;30;35;6;1;2;0.454545454545455;0;2;4;12;12;8;171.606103627999;22;2;21;3;0;3;0;0;0;0
252159324;252159324;Training;Active;5;381.407;2.7596;99.3454;28;28;33;6;1;1;0.428571428571429;0;2;4;12;12;7;161.075626110676;21;1;20;3;0;3;0;0;0;0
252159453;252159453;Training;Active;5;363.417;2.6205;99.3874;27;27;32;6;1;1;0.428571428571429;0;2;4;12;12;6;156.91009070775;21;0;21;3;0;3;0;0;0;0
252159363;252159363;Training;Active;5;395.434;3.06802;104.0824;29;29;34;6;1;1;0.454545454545455;0;2;4;12;12;7;167.440568225073;22;1;22;3;0;3;0;0;0;0
252159329;252159329;Training;Active;5;377.444;2.92892;104.1244;28;28;33;6;1;1;0.454545454545455;0;2;4;12;12;6;163.275032822147;22;0;23;3;0;3;0;0;0;0
252159352;252159352;Training;Active;5;325.343;2.6005;86.0454;24;24;28;5;1;1;0.333333333333333;0;2;3;12;12;6;137.873085691509;18;1;16;3;0;2;0;0;0;0
252159336;252159336;Training;Active;5;369.396;2.6155;96.8424;27;27;31;6;1;1;0.4;0;2;3;12;12;7;155.716515149809;20;1;20;3;0;3;0;0;0;0
252159337;252159337;Training;Active;5;381.432;2.485;103.4364;28;28;32;7;1;2;0.428571428571429;0;2;3;12;12;7;163.029467090786;21;0;23;3;0;4;0;0;0;0
252159333;252159333;Training;Active;5;355.369;2.2254;92.2254;26;26;30;6;1;1;0.368421052631579;0;2;3;12;12;7;149.351573035412;19;1;18;3;0;3;0;0;0;0
252159335;252159335;Training;Active;5;367.405;2.0949;98.8194;27;27;31;7;1;2;0.4;0;2;3;12;12;7;156.66452497639;20;0;21;3;0;4;0;0;0;0
252159364;252159364;Training;Active;5;378.432;2.32392;101.9194;28;28;33;7;1;1;0.476190476190476;0;2;4;12;12;7;162.494680803093;21;0;22;4;0;3;0;0;0;0
252159349;252159349;Training;Active;5;308.341;1.8564;83.8824;23;23;27;6;1;1;0.352941176470588;0;2;3;12;12;6;132.927198269529;17;0;16;4;0;2;0;0;0;0
252159345;252159345;Training;Active;5;418.419;3.9576;102.7094;30;30;34;6;1;3;0.476190476190476;0;2;3;12;12;9;170.883572935894;21;3;21;4;0;2;0;0;0;0
252159342;252159342;Training;Active;5;380.448;2.5075;103.8434;28;28;32;7;1;3;0.476190476190476;0;2;3;12;12;7;163.500511956622;21;0;24;4;0;3;0;0;0;0
252159307;252159307;Training;Active;5;352.394;1.8714;94.6794;26;26;30;7;1;1;0.421052631578947;0;2;3;12;12;7;150.770627727829;19;0;20;4;0;3;0;0;0;0
252159334;252159334;Training;Active;5;338.367;1.4813;90.0624;25;25;29;7;1;1;0.388888888888889;0;2;3;12;12;7;144.405685613433;18;0;18;4;0;3;0;0;0;0
252159338;252159338;Training;Active;5;352.394;1.8714;94.6794;26;26;30;7;1;2;0.421052631578947;0;2;3;12;12;7;150.770627727829;19;0;20;4;0;3;0;0;0;0
252159343;252159343;Training;Active;5;366.421;2.2615;99.2964;27;27;31;7;1;3;0.45;0;2;3;12;12;7;157.135569842226;20;0;22;4;0;3;0;0;0;0
252159268;252159268;Training;Active;5;353.216;2.1769;81.3534;21;21;24;5;1;1;0.533333333333333;0;1;3;6;6;6;131.141785165514;15;0;17;2;0;3;0;1;0;0
404703785;404703785;Training;Active;5;473.621;4.44682;137.2105;35;35;39;6;2;9;0.464285714285714;0;3;2;17;17;7;206.735451970078;28;0;35;5;0;2;0;0;0;0
404701382;404701382;Training;Active;5;473.621;4.44682;137.2105;35;35;39;6;2;9;0.464285714285714;0;3;2;17;17;7;206.735451970078;28;0;35;5;0;2;0;0;0;0
382366909;382366909;Training;Active;5;286.31;2.4796;76.483;21;21;23;5;0;4;0.2;0;3;0;16;16;6;121.13396542117;15;1;15;4;0;1;0;0;0;0
382366911;382366911;Training;Active;5;274.274;2.6101;69.889;20;20;22;4;0;3;0.142857142857143;0;3;0;16;16;6;113.821013480192;14;2;12;4;0;0;0;0;0;0
382366912;382366912;Training;Active;5;238.294;2.3319;69.973;18;18;20;4;0;3;0.142857142857143;0;3;0;16;16;4;105.48994267434;14;0;14;4;0;0;0;0;0;0
382366913;382366913;Training;Active;5;252.321;2.64032;74.71;19;19;21;4;0;3;0.2;0;3;0;16;16;4;111.854884788737;15;0;16;4;0;0;0;0;0;0
404958498;404958498;Training;Active;5;446.942;4.2408;126.1577;32;32;36;6;1;4;0.25;0;4;1;21;21;8;190.628579741793;24;0;23;6;1;1;0;0;0;0
404958505;404958505;Training;Active;5;417.448;2.8223;115.4234;31;31;35;6;1;3;0.181818181818182;0;4;1;21;21;9;177.310826872653;22;1;20;7;0;1;0;0;0;0
404958499;404958499;Training;Active;5;416.46;3.2901;116.521;31;31;35;6;0;3;0.217391304347826;0;4;1;21;21;8;178.335878290036;23;1;21;6;0;1;0;0;0;0
404958502;404958502;Training;Active;5;452.515;2.7032;120.6838;32;32;36;7;0;4;0.227272727272727;0;4;1;21;21;10;184.570189968011;22;1;21;6;0;2;1;0;0;0
404958493;404958493;Training;Active;5;409.852;4.1116;110.096;29;29;33;6;0;3;0.19047619047619;0;4;1;21;21;8;171.101449747385;21;1;17;5;1;1;0;0;0;0
404958467;404958467;Training;Active;5;375.407;3.4582;105.086;28;28;32;6;0;3;0.19047619047619;0;4;1;21;21;7;160.798183520503;21;1;18;5;0;1;0;0;0;0
404958434;404958434;Training;Active;5;389.434;3.76662;109.823;29;29;33;6;0;3;0.227272727272727;0;4;1;21;21;7;167.1631256349;22;1;20;5;0;1;0;0;0;0
404958476;404958476;Training;Active;5;371.444;3.62752;109.865;28;28;32;6;0;3;0.227272727272727;0;4;1;21;21;6;162.997590231973;22;0;21;5;0;1;0;0;0;0
404958483;404958483;Training;Active;5;389.434;3.8467;109.681;29;29;33;6;0;3;0.227272727272727;0;4;1;21;21;7;167.1631256349;22;1;20;5;0;1;0;0;0;0
404958495;404958495;Training;Active;5;372.432;3.02252;107.66;28;28;32;7;0;3;0.238095238095238;0;4;1;21;21;7;162.21723821292;21;0;20;6;0;1;0;0;0;0
381611688;381611688;Training;Active;5;403.917;4.7901;118.5681;29;29;33;5;2;3;0.217391304347826;0;4;1;21;21;6;174.097582458819;23;0;22;5;1;0;0;0;0;0
404958484;404958484;Training;Active;5;333.37;3.6876;96.381;25;25;28;5;0;3;0.105263157894737;0;4;0;21;21;6;143.960585215732;19;1;16;5;0;0;0;0;0;0
404958491;404958491;Training;Active;5;394.385;2.9923;102.839;29;29;33;7;0;3;0.2;0;4;1;21;21;9;164.183366904376;20;2;16;6;0;1;0;0;0;0
404958465;404958465;Training;Active;5;376.395;2.8532;102.881;28;28;32;7;0;3;0.2;0;4;1;21;21;8;160.01783150145;20;1;17;6;0;1;0;0;0;0
404958508;404958508;Training;Active;5;358.405;2.7141;102.923;27;27;31;7;0;3;0.2;0;4;1;21;21;7;155.852296098523;20;0;18;6;0;1;0;0;0;0
404958437;404958437;Training;Active;5;404.449;3.6318;112.093;30;30;34;7;0;3;0.272727272727273;0;4;1;21;21;8;172.747715730243;22;1;21;6;0;1;0;0;0;0
404958466;404958466;Training;Active;5;390.422;3.16162;107.618;29;29;33;7;0;3;0.238095238095238;0;4;1;21;21;8;166.382773615846;21;1;19;6;0;1;0;0;0;0
404958470;404958470;Training;Active;5;372.432;3.02252;107.66;28;28;32;7;0;3;0.238095238095238;0;4;1;21;21;7;162.21723821292;21;0;20;6;0;1;0;0;0;0
404958436;404958436;Training;Active;5;404.449;3.6302;112.071;30;30;34;7;0;3;0.272727272727273;0;4;1;21;21;8;172.747715730243;22;1;21;6;0;1;0;0;0;0
404958433;404958433;Training;Active;5;390.422;3.6075;107.3127;29;29;33;7;1;4;0.238095238095238;0;4;1;21;21;8;166.172802129251;21;1;19;6;0;1;0;0;0;0
404958530;404958530;Training;Active;5;374.448;3.26852;109.774;28;28;31;7;0;6;0.238095238095238;0;4;0;21;21;7;163.223069366449;21;0;22;6;0;1;0;0;0;0
405266883;405266883;Training;Active;5;328.807;3.13642;86.822;23;23;26;6;0;4;0.375;0;3;1;16;16;7;138.654895735577;16;0;17;6;1;0;0;0;0;0
405266880;405266880;Training;Active;5;316.796;2.858;84.193;22;22;24;6;0;3;0.333333333333333;0;3;0;16;16;7;133.295784774709;15;0;17;6;1;0;0;0;0;0
405266881;405266881;Training;Active;5;316.796;2.858;84.193;22;22;24;6;0;3;0.333333333333333;0;3;0;16;16;7;133.295784774709;15;0;17;6;1;0;0;0;0;0
405266868;405266868;Training;Active;5;302.769;2.6839;79.582;21;21;23;6;0;4;0.285714285714286;0;3;0;16;16;7;126.930842660313;14;0;15;6;1;0;0;0;0;0
405266865;405266865;Training;Active;5;302.769;2.6839;79.582;21;21;23;6;0;4;0.285714285714286;0;3;0;16;16;7;126.930842660313;14;0;15;6;1;0;0;0;0;0
405266909;405266909;Training;Active;5;270.296;0.70782;71.1428;20;20;22;7;1;4;0.230769230769231;0;3;0;16;16;7;115.05686807123;13;0;14;6;0;1;0;0;0;0
405266862;405266862;Training;Active;5;288.742;2.17734;74.967;20;20;22;6;0;3;0.230769230769231;0;3;0;16;16;7;120.565900545916;13;0;13;6;1;0;0;0;0;0
405266907;405266907;Training;Active;5;254.297;1.52394;69.957;19;19;21;6;0;3;0.230769230769231;0;3;0;16;16;6;110.262634319034;13;0;14;6;0;0;0;0;0;0
405266908;405266908;Training;Active;5;270.296;0.707819999999999;71.1428;20;20;22;7;1;4;0.230769230769231;0;3;0;16;16;7;115.05686807123;13;0;14;6;0;1;0;0;0;0
405266870;405266870;Training;Active;5;274.715;1.86892;70.23;19;19;21;6;0;3;0.166666666666667;0;3;0;16;16;7;114.200958431519;12;0;11;6;1;0;0;0;0;0
405266866;405266866;Training;Active;5;288.742;2.1229;74.871;20;20;22;6;0;4;0.230769230769231;0;3;0;16;16;7;120.565900545916;13;0;13;6;1;0;0;0;0;0
405266867;405266867;Training;Active;5;288.742;2.1229;74.871;20;20;22;6;0;4;0.230769230769231;0;3;0;16;16;7;120.565900545916;13;0;13;6;1;0;0;0;0;0
405266864;405266864;Training;Active;5;302.769;2.513;79.488;21;21;23;6;0;5;0.285714285714286;0;3;0;16;16;7;126.930842660313;14;0;15;6;1;0;0;0;0;0
136933027;136933027;Training;Active;5;381.484;2.3016;111.6224;28;28;31;8;2;6;0.45;0;3;1;15;15;8;164.436895987521;20;0;27;7;0;1;0;0;0;0
386400873;386400873;Training;Active;5;491.573;6.01104000000001;130.9414;35;35;38;3;2;9;0.481481481481481;0;3;1;15;15;8;203.20312130696;27;4;33;3;0;1;0;0;0;0
386400874;386400874;Training;Active;5;495.536;5.84172;126.1624;35;35;38;3;2;9;0.461538461538462;0;3;1;15;15;9;201.00371459549;26;5;30;3;0;1;0;0;0;0
386051323;386051323;Training;Active;5;439.6;3.7614;128.2623;32;32;34;5;1;9;0.5;0;2;1;12;12;6;191.940657865941;26;0;37;3;0;3;0;0;0;0
124965741;124965741;Training;Active;5;444.898;3.0252;119.0106;31;31;34;7;2;5;0.285714285714286;0;3;1;16;16;10;183.279964215227;21;1;22;6;1;2;0;0;0;0
471695844;471695844;Training;Active;5;412.531;1.8448;107.1166;28;28;30;6;1;8;0.631578947368421;0;2;1;9;9;9;165.333987715367;19;1;29;4;0;3;1;0;0;0
471695851;471695851;Training;Active;5;422.501;0.8213;109.0132;30;30;32;6;3;8;0.619047619047619;0;1;2;6;6;9;175.863661320205;21;1;31;4;0;4;0;0;0;0
471695803;471695803;Training;Active;5;343.471;2.5766;100.6485;25;25;27;3;2;6;0.55;0;2;1;9;9;5;149.171125484123;20;0;29;3;0;2;0;0;0;0
471695819;471695819;Training;Active;5;377.46;2.7657;100.9338;27;27;29;5;1;7;0.6;0;2;1;9;9;7;158.457776131224;20;1;28;3;0;3;0;0;0;0
471695838;471695838;Training;Active;5;413.515;2.09872;105.2386;28;28;30;6;1;8;0.631578947368421;0;2;1;9;9;9;164.692087809199;19;1;28;3;0;4;1;0;0;0
471695839;471695839;Training;Active;5;395.525;1.95962;105.2806;27;27;29;6;1;8;0.631578947368421;0;2;1;9;9;8;160.526552406273;19;0;29;3;0;4;1;0;0;0
471695825;471695825;Training;Active;5;363.433;2.3756;96.3168000000001;26;26;28;5;1;6;0.578947368421053;0;2;1;9;9;7;152.092834016828;19;1;26;3;0;3;0;0;0;0
471695818;471695818;Training;Active;5;377.46;2.6232;100.8858;27;27;29;5;1;7;0.6;0;2;1;9;9;7;158.457776131224;20;1;28;3;0;3;0;0;0;0
471695806;471695806;Training;Active;5;345.443;2.2365;96.3588000000001;25;25;27;5;1;6;0.578947368421053;0;2;1;9;9;6;147.927298613901;19;0;27;3;0;3;0;0;0;0
471695841;471695841;Training;Active;5;381.498;1.6512;100.5436;26;26;28;6;1;8;0.611111111111111;0;2;1;9;9;8;154.161610291876;18;0;27;3;0;4;1;0;0;0
242086963;242086963;Training;Active;5;326.44;3.3972;95.1208000000001;24;24;27;4;1;4;0.55;0;2;3;10;10;4;143.003029235389;20;0;26;2;0;2;0;0;0;0
471695808;471695808;Training;Active;5;364.421;1.3182;96.5548;26;26;28;6;1;6;0.555555555555556;0;2;1;9;9;8;151.487725572634;18;1;25;4;0;3;0;0;0;0
471695807;471695807;Training;Active;5;346.431;1.1791;96.5968000000001;25;25;27;6;1;6;0.555555555555556;0;2;1;9;9;7;147.322190169708;18;0;26;4;0;3;0;0;0;0
252159288;252159288;Training;Active;5;402.813;2.8392;100.0146;28;28;32;6;2;2;0.315789473684211;0;2;3;12;12;9;164.252678316439;19;1;16;4;1;3;0;0;0;0
252159290;252159290;Training;Active;5;368.368;2.1858;95.0046;27;27;31;6;2;2;0.315789473684211;0;2;3;12;12;8;153.949412089557;19;1;17;4;0;3;0;0;0;0
252159465;252159465;Training;Active;5;396.422;2.9644;104.2166;29;29;33;6;2;2;0.380952380952381;0;2;3;12;12;8;166.679296318351;21;1;21;4;0;3;0;0;0;0
252159438;252159438;Training;Active;5;389.415;2.2268;104.4986;29;29;33;7;2;2;0.333333333333333;0;2;3;12;12;8;166.906340596893;21;0;19;5;0;3;0;0;0;0
252159440;252159440;Training;Active;5;381.392;1.4503;99.3936;28;28;32;8;2;3;0.368421052631579;0;2;3;12;12;9;160.482012011481;19;0;19;5;0;4;0;0;0;0
252159462;252159462;Training;Active;5;473.327;2.8242;113.5436;30;30;34;7;2;2;0.380952380952381;0;2;3;12;12;9;181.494853750573;21;0;21;4;0;4;0;1;0;0
252159444;252159444;Training;Active;5;419.441;1.93338;110.5586;31;31;35;8;2;2;0.363636363636364;0;2;3;12;12;9;178.384827940797;22;0;21;5;0;4;0;0;0;0
252159286;252159286;Training;Active;5;428.876;2.7151;110.8536;30;30;34;7;2;2;0.380952380952381;0;2;3;12;12;9;177.930572371813;21;0;21;4;1;4;0;0;0;0
252159287;252159287;Training;Active;5;412.421;2.2008;105.8016;30;30;34;7;2;2;0.380952380952381;0;2;3;12;12;9;171.792841547857;21;1;21;4;0;4;0;0;0;0
252159442;252159442;Training;Active;5;442.903;3.02352;115.5906;31;31;35;7;2;2;0.409090909090909;0;2;3;12;12;9;184.295514486209;22;0;23;4;1;4;0;0;0;0
329969727;329969727;Training;Active;5;413.474;2.1923;109.9944;30;30;32;6;2;8;0.409090909090909;0;2;1;11;11;8;175.092484578762;22;0;27;3;0;5;0;0;0;0
50106402;50106402;Training;Active;5;497.5;1.0203;123.7906;36;36;40;10;5;3;0.423076923076923;0;2;3;12;12;10;205.808675931468;26;0;27;1;0;9;0;0;0;0
496174191;496174191;Training;Active;5;332.363;3.15778;94.0037;25;25;27;5;1;4;0.157894736842105;0;3;0;18;18;6;144.33195094307;19;0;16;4;0;2;0;0;0;0
404958425;404958425;Training;Active;5;389.394;1.9528;105.0717;29;29;33;7;1;3;0.15;0;4;1;21;21;9;164.615670555594;20;1;16;7;0;1;0;0;0;0
485207533;485207533;Training;Active;4.99567862621736;592.067;6.20800000000001;155.0173;42;42;48;7;1;7;0.375;0;4;3;21;21;10;247.117816819256;32;1;31;3;1;5;0;0;0;0
382366915;382366915;Training;Active;4.98970004336019;308.772;3.8995;86.967;22;22;25;4;0;3;0.0588235294117647;0;4;0;20;20;5;132.158841706023;17;0;13;4;1;0;0;0;0;0
479268959;479268959;Training;Active;4.98716277529483;396.455;0.717379999999999;105.0478;29;29;32;10;4;7;0.473684210526316;0;2;2;12;12;10;168.574455000458;19;0;24;8;0;2;0;0;0;0
479268967;479268967;Training;Active;4.98296666070122;388.407;0.40468;98.0215;28;28;30;10;4;8;0.411764705882353;0;2;1;12;12;11;160.805965841525;17;1;21;8;0;2;0;0;0;0
103555966;103555966;Training;Active;4.97915827556398;295.426;3.7985;90.7908000000001;22;22;24;2;1;5;0.4;0;2;1;12;12;2;132.956270509604;20;0;25;1;0;1;0;0;0;0
170466078;170466078;Training;Active;4.97701931672042;317.517;4.662;99.0760000000001;23;23;24;2;0;6;0.714285714285714;0;1;1;6;6;2;142.773082581627;21;0;35;1;0;1;0;0;0;0
